1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
RowPad,6,C,T09-,-9479.978,-43959.412,-2923.842,-56984.248,RowPad,6,C,T09+,-9479.978,-43959.412,-2993.842,-57404.248
RowPad,6,C,B10-,-6829.978,-48549.346,-3063.842,-56984.248,RowPad,6,C,B10+,-6829.978,-48549.346,-3133.842,-57404.248
RowPad,6,C,B10+,-6829.978,-48549.346,-3133.842,-57404.248,RowPad,6,C,T10-,-6829.978,-48549.346,-3203.842,-56984.248
RowPad,6,C,T10-,-6829.978,-48549.346,-3203.842,-56984.248,RowPad,6,C,T10+,-6829.978,-48549.346,-3273.842,-57404.248
RowPad,6,C,B11-,-4179.978,-53139.281,-3343.842,-56984.248,RowPad,6,C,B11+,-4179.978,-53139.281,-3413.842,-57404.248
RowPad,6,C,B11+,-4179.978,-53139.281,-3413.842,-57404.248,RowPad,6,C,T11-,-4179.978,-53139.281,-3483.842,-56984.248
RowPad,6,C,T11-,-4179.978,-53139.281,-3483.842,-56984.248,RowPad,6,C,T11+,-4179.978,-53139.281,-3553.842,-57404.248
RowPad,7,C,X00-,-38629.978,-2650.0,-5423.842,-56984.248,RowPad,7,C,X00+,-38629.978,-2650.0,-5493.842,-57404.248
RowPad,7,C,X00+,-38629.978,-2650.0,-5493.842,-57404.248,RowPad,7,C,B00-,-38629.978,-2650.0,-5563.842,-56984.248
RowPad,7,C,B00-,-38629.978,-2650.0,-5563.842,-56984.248,RowPad,7,C,B00+,-38629.978,-2650.0,-5633.842,-57404.248
RowPad,7,C,B00+,-38629.978,-2650.0,-5633.842,-57404.248,RowPad,7,C,T00-,-38629.978,-2650.0,-5703.842,-56984.248
RowPad,7,C,T00-,-38629.978,-2650.0,-5703.842,-56984.248,RowPad,7,C,T00+,-38629.978,-2650.0,-5773.842,-57404.248
RowPad,7,C,B01-,-35979.978,-7239.935,-5843.842,-56984.248,RowPad,7,C,B01+,-35979.978,-7239.935,-5913.842,-57404.248
RowPad,7,C,B01+,-35979.978,-7239.935,-5913.842,-57404.248,RowPad,7,C,T01-,-35979.978,-7239.935,-5983.842,-56984.248
RowPad,7,C,T01-,-35979.978,-7239.935,-5983.842,-56984.248,RowPad,7,C,T01+,-35979.978,-7239.935,-6053.842,-57404.248
RowPad,7,C,B02-,-33329.978,-11829.869,-6123.842,-56984.248,RowPad,7,C,B02+,-33329.978,-11829.869,-6193.842,-57404.248
RowPad,7,C,B02+,-33329.978,-11829.869,-6193.842,-57404.248,RowPad,7,C,T02-,-33329.978,-11829.869,-6263.842,-56984.248
RowPad,7,C,T02-,-33329.978,-11829.869,-6263.842,-56984.248,RowPad,7,C,T02+,-33329.978,-11829.869,-6333.842,-57404.248
RowPad,7,C,B03-,-30679.978,-16419.804,-6403.842,-56984.248,RowPad,7,C,B03+,-30679.978,-16419.804,-6473.842,-57404.248
RowPad,7,C,B03+,-30679.978,-16419.804,-6473.842,-57404.248,RowPad,7,C,T03-,-30679.978,-16419.804,-6543.842,-56984.248
RowPad,7,C,T03-,-30679.978,-16419.804,-6543.842,-56984.248,RowPad,7,C,T03+,-30679.978,-16419.804,-6613.842,-57404.248
RowPad,7,C,B04-,-28029.978,-21009.739,-6683.842,-56984.248,RowPad,7,C,B04+,-28029.978,-21009.739,-6753.842,-57404.248
RowPad,7,C,B04+,-28029.978,-21009.739,-6753.842,-57404.248,RowPad,7,C,T04-,-28029.978,-21009.739,-6823.842,-56984.248
RowPad,7,C,T04-,-28029.978,-21009.739,-6823.842,-56984.248,RowPad,7,C,T04+,-28029.978,-21009.739,-6893.842,-57404.248
RowPad,7,C,B05-,-25379.978,-25599.673,-6963.842,-56984.248,RowPad,7,C,B05+,-25379.978,-25599.673,-7033.842,-57404.248
RowPad,7,C,B05+,-25379.978,-25599.673,-7033.842,-57404.248,RowPad,7,C,T05-,-25379.978,-25599.673,-7103.842,-56984.248
RowPad,7,C,T05-,-25379.978,-25599.673,-7103.842,-56984.248,RowPad,7,C,T05+,-25379.978,-25599.673,-7173.842,-57404.248
RowPad,7,C,B06-,-22729.978,-30189.608,-7243.842,-56984.248,RowPad,7,C,B06+,-22729.978,-30189.608,-7313.842,-57404.248
RowPad,7,C,B06+,-22729.978,-30189.608,-7313.842,-57404.248,RowPad,7,C,T06-,-22729.978,-30189.608,-7383.842,-56984.248
RowPad,7,C,T06-,-22729.978,-30189.608,-7383.842,-56984.248,RowPad,7,C,T06+,-22729.978,-30189.608,-7453.842,-57404.248
RowPad,7,C,B07-,-20079.978,-34779.542,-7523.842,-56984.248,RowPad,7,C,B07+,-20079.978,-34779.542,-7593.842,-57404.248
RowPad,7,C,B07+,-20079.978,-34779.542,-7593.842,-57404.248,RowPad,7,C,T07-,-20079.978,-34779.542,-7663.842,-56984.248
RowPad,7,C,T07-,-20079.978,-34779.542,-7663.842,-56984.248,RowPad,7,C,T07+,-20079.978,-34779.542,-7733.842,-57404.248
RowPad,7,C,B08-,-17429.978,-39369.477,-7803.842,-56984.248,RowPad,7,C,B08+,-17429.978,-39369.477,-7873.842,-57404.248
RowPad,7,C,B08+,-17429.978,-39369.477,-7873.842,-57404.248,RowPad,7,C,T08-,-17429.978,-39369.477,-7943.842,-56984.248
RowPad,7,C,T08-,-17429.978,-39369.477,-7943.842,-56984.248,RowPad,7,C,T08+,-17429.978,-39369.477,-8013.842,-57404.248
RowPad,7,C,B09-,-14779.978,-43959.412,-8083.842,-56984.248,RowPad,7,C,B09+,-14779.978,-43959.412,-8153.842,-57404.248
RowPad,7,C,B09+,-14779.978,-43959.412,-8153.842,-57404.248,RowPad,7,C,T09-,-14779.978,-43959.412,-8223.842,-56984.248
RowPad,7,C,T09-,-14779.978,-43959.412,-8223.842,-56984.248,RowPad,7,C,T09+,-14779.978,-43959.412,-8293.842,-57404.248
RowPad,7,C,B10-,-12129.978,-48549.346,-8363.842,-56984.248,RowPad,7,C,B10+,-12129.978,-48549.346,-8433.842,-57404.248
RowPad,7,C,B10+,-12129.978,-48549.346,-8433.842,-57404.248,RowPad,7,C,T10-,-12129.978,-48549.346,-8503.842,-56984.248
RowPad,7,C,T10-,-12129.978,-48549.346,-8503.842,-56984.248,RowPad,7,C,T10+,-12129.978,-48549.346,-8573.842,-57404.248
RowPad,7,C,B11-,-9479.978,-53139.281,-8643.842,-56984.248,RowPad,7,C,B11+,-9479.978,-53139.281,-8713.842,-57404.248
RowPad,7,C,B11+,-9479.978,-53139.281,-8713.842,-57404.248,RowPad,7,C,T11-,-9479.978,-53139.281,-8783.842,-56984.248
RowPad,7,C,T11-,-9479.978,-53139.281,-8783.842,-56984.248,RowPad,7,C,T11+,-9479.978,-53139.281,-8853.842,-57404.248
RowPad,8,C,X00-,-43929.978,-2650.0,-10723.842,-56984.248,RowPad,8,C,X00+,-43929.978,-2650.0,-10793.842,-57404.248
RowPad,8,C,X00+,-43929.978,-2650.0,-10793.842,-57404.248,RowPad,8,C,B00-,-43929.978,-2650.0,-10863.842,-56984.248
RowPad,8,C,B00-,-43929.978,-2650.0,-10863.842,-56984.248,RowPad,8,C,B00+,-43929.978,-2650.0,-10933.842,-57404.248
RowPad,8,C,B00+,-43929.978,-2650.0,-10933.842,-57404.248,RowPad,8,C,T00-,-43929.978,-2650.0,-11003.842,-56984.248
RowPad,8,C,T00-,-43929.978,-2650.0,-11003.842,-56984.248,RowPad,8,C,T00+,-43929.978,-2650.0,-11073.842,-57404.248
RowPad,8,C,B01-,-41279.978,-7239.935,-11143.842,-56984.248,RowPad,8,C,B01+,-41279.978,-7239.935,-11213.842,-57404.248
RowPad,8,C,B01+,-41279.978,-7239.935,-11213.842,-57404.248,RowPad,8,C,T01-,-41279.978,-7239.935,-11283.842,-56984.248
RowPad,8,C,T01-,-41279.978,-7239.935,-11283.842,-56984.248,RowPad,8,C,T01+,-41279.978,-7239.935,-11353.842,-57404.248
RowPad,8,C,B02-,-38629.978,-11829.869,-11423.842,-56984.248,RowPad,8,C,B02+,-38629.978,-11829.869,-11493.842,-57404.248
RowPad,8,C,B02+,-38629.978,-11829.869,-11493.842,-57404.248,RowPad,8,C,T02-,-38629.978,-11829.869,-11563.842,-56984.248
RowPad,8,C,T02-,-38629.978,-11829.869,-11563.842,-56984.248,RowPad,8,C,T02+,-38629.978,-11829.869,-11633.842,-57404.248
RowPad,8,C,B03-,-35979.978,-16419.804,-11703.842,-56984.248,RowPad,8,C,B03+,-35979.978,-16419.804,-11773.842,-57404.248
RowPad,8,C,B03+,-35979.978,-16419.804,-11773.842,-57404.248,RowPad,8,C,T03-,-35979.978,-16419.804,-11843.842,-56984.248
RowPad,8,C,T03-,-35979.978,-16419.804,-11843.842,-56984.248,RowPad,8,C,T03+,-35979.978,-16419.804,-11913.842,-57404.248
RowPad,8,C,B04-,-33329.978,-21009.739,-11983.842,-56984.248,RowPad,8,C,B04+,-33329.978,-21009.739,-12053.842,-57404.248
RowPad,8,C,B04+,-33329.978,-21009.739,-12053.842,-57404.248,RowPad,8,C,T04-,-33329.978,-21009.739,-12123.842,-56984.248
RowPad,8,C,T04-,-33329.978,-21009.739,-12123.842,-56984.248,RowPad,8,C,T04+,-33329.978,-21009.739,-12193.842,-57404.248
RowPad,8,C,B05-,-30679.978,-25599.673,-12263.842,-56984.248,RowPad,8,C,B05+,-30679.978,-25599.673,-12333.842,-57404.248
RowPad,8,C,B05+,-30679.978,-25599.673,-12333.842,-57404.248,RowPad,8,C,T05-,-30679.978,-25599.673,-12403.842,-56984.248
RowPad,8,C,T05-,-30679.978,-25599.673,-12403.842,-56984.248,RowPad,8,C,T05+,-30679.978,-25599.673,-12473.842,-57404.248
RowPad,8,C,B06-,-28029.978,-30189.608,-12543.842,-56984.248,RowPad,8,C,B06+,-28029.978,-30189.608,-12613.842,-57404.248
RowPad,8,C,B06+,-28029.978,-30189.608,-12613.842,-57404.248,RowPad,8,C,T06-,-28029.978,-30189.608,-12683.842,-56984.248
RowPad,8,C,T06-,-28029.978,-30189.608,-12683.842,-56984.248,RowPad,8,C,T06+,-28029.978,-30189.608,-12753.842,-57404.248
RowPad,8,C,B07-,-25379.978,-34779.542,-12823.842,-56984.248,RowPad,8,C,B07+,-25379.978,-34779.542,-12893.842,-57404.248
RowPad,8,C,B07+,-25379.978,-34779.542,-12893.842,-57404.248,RowPad,8,C,T07-,-25379.978,-34779.542,-12963.842,-56984.248
RowPad,8,C,T07-,-25379.978,-34779.542,-12963.842,-56984.248,RowPad,8,C,T07+,-25379.978,-34779.542,-13033.842,-57404.248
RowPad,8,C,B08-,-22729.978,-39369.477,-13103.842,-56984.248,RowPad,8,C,B08+,-22729.978,-39369.477,-13173.842,-57404.248
RowPad,8,C,B08+,-22729.978,-39369.477,-13173.842,-57404.248,RowPad,8,C,T08-,-22729.978,-39369.477,-13243.842,-56984.248
RowPad,8,C,T08-,-22729.978,-39369.477,-13243.842,-56984.248,RowPad,8,C,T08+,-22729.978,-39369.477,-13313.842,-57404.248
RowPad,8,C,B09-,-20079.978,-43959.412,-13383.842,-56984.248,RowPad,8,C,B09+,-20079.978,-43959.412,-13453.842,-57404.248
RowPad,8,C,B09+,-20079.978,-43959.412,-13453.842,-57404.248,RowPad,8,C,T09-,-20079.978,-43959.412,-13523.842,-56984.248
RowPad,8,C,T09-,-20079.978,-43959.412,-13523.842,-56984.248,RowPad,8,C,T09+,-20079.978,-43959.412,-13593.842,-57404.248
RowPad,8,C,B10-,-17429.978,-48549.346,-13663.842,-56984.248,RowPad,8,C,B10+,-17429.978,-48549.346,-13733.842,-57404.248
RowPad,8,C,B10+,-17429.978,-48549.346,-13733.842,-57404.248,RowPad,8,C,T10-,-17429.978,-48549.346,-13803.842,-56984.248
RowPad,8,C,T10-,-17429.978,-48549.346,-13803.842,-56984.248,RowPad,8,C,T10+,-17429.978,-48549.346,-13873.842,-57404.248
RowPad,8,C,B11-,-14779.978,-53139.281,-13943.842,-56984.248,RowPad,8,C,B11+,-14779.978,-53139.281,-14013.842,-57404.248
RowPad,8,C,B11+,-14779.978,-53139.281,-14013.842,-57404.248,RowPad,8,C,T11-,-14779.978,-53139.281,-14083.842,-56984.248
RowPad,8,C,T11-,-14779.978,-53139.281,-14083.842,-56984.248,RowPad,8,C,T11+,-14779.978,-53139.281,-14153.842,-57404.248
RowPad,9,C,X00-,-49229.978,-2650.0,-16023.842,-56984.248,RowPad,9,C,X00+,-49229.978,-2650.0,-16093.842,-57404.248
RowPad,9,C,X00+,-49229.978,-2650.0,-16093.842,-57404.248,RowPad,9,C,B00-,-49229.978,-2650.0,-16163.842,-56984.248
RowPad,9,C,B00-,-49229.978,-2650.0,-16163.842,-56984.248,RowPad,9,C,B00+,-49229.978,-2650.0,-16233.842,-57404.248
RowPad,9,C,B00+,-49229.978,-2650.0,-16233.842,-57404.248,RowPad,9,C,T00-,-49229.978,-2650.0,-16303.842,-56984.248
RowPad,9,C,T00-,-49229.978,-2650.0,-16303.842,-56984.248,RowPad,9,C,T00+,-49229.978,-2650.0,-16373.842,-57404.248
RowPad,9,C,B01-,-46579.978,-7239.935,-16443.842,-56984.248,RowPad,9,C,B01+,-46579.978,-7239.935,-16513.842,-57404.248
RowPad,9,C,B01+,-46579.978,-7239.935,-16513.842,-57404.248,RowPad,9,C,T01-,-46579.978,-7239.935,-16583.842,-56984.248
RowPad,9,C,T01-,-46579.978,-7239.935,-16583.842,-56984.248,RowPad,9,C,T01+,-46579.978,-7239.935,-16653.842,-57404.248
RowPad,9,C,B02-,-43929.978,-11829.869,-16723.842,-56984.248,RowPad,9,C,B02+,-43929.978,-11829.869,-16793.842,-57404.248
RowPad,9,C,B02+,-43929.978,-11829.869,-16793.842,-57404.248,RowPad,9,C,T02-,-43929.978,-11829.869,-16863.842,-56984.248
RowPad,9,C,T02-,-43929.978,-11829.869,-16863.842,-56984.248,RowPad,9,C,T02+,-43929.978,-11829.869,-16933.842,-57404.248
RowPad,9,C,B03-,-41279.978,-16419.804,-17003.842,-56984.248,RowPad,9,C,B03+,-41279.978,-16419.804,-17073.842,-57404.248
RowPad,9,C,B03+,-41279.978,-16419.804,-17073.842,-57404.248,RowPad,9,C,T03-,-41279.978,-16419.804,-17143.842,-56984.248
RowPad,9,C,T03-,-41279.978,-16419.804,-17143.842,-56984.248,RowPad,9,C,T03+,-41279.978,-16419.804,-17213.842,-57404.248
RowPad,9,C,B04-,-38629.978,-21009.739,-17283.842,-56984.248,RowPad,9,C,B04+,-38629.978,-21009.739,-17353.842,-57404.248
RowPad,9,C,B04+,-38629.978,-21009.739,-17353.842,-57404.248,RowPad,9,C,T04-,-38629.978,-21009.739,-17423.842,-56984.248
RowPad,9,C,T04-,-38629.978,-21009.739,-17423.842,-56984.248,RowPad,9,C,T04+,-38629.978,-21009.739,-17493.842,-57404.248
RowPad,9,C,B05-,-35979.978,-25599.673,-17563.842,-56984.248,RowPad,9,C,B05+,-35979.978,-25599.673,-17633.842,-57404.248
RowPad,9,C,B05+,-35979.978,-25599.673,-17633.842,-57404.248,RowPad,9,C,T05-,-35979.978,-25599.673,-17703.842,-56984.248
RowPad,9,C,T05-,-35979.978,-25599.673,-17703.842,-56984.248,RowPad,9,C,T05+,-35979.978,-25599.673,-17773.842,-57404.248
RowPad,9,C,B06-,-33329.978,-30189.608,-17843.842,-56984.248,RowPad,9,C,B06+,-33329.978,-30189.608,-17913.842,-57404.248
RowPad,9,C,B06+,-33329.978,-30189.608,-17913.842,-57404.248,RowPad,9,C,T06-,-33329.978,-30189.608,-17983.842,-56984.248
RowPad,9,C,T06-,-33329.978,-30189.608,-17983.842,-56984.248,RowPad,9,C,T06+,-33329.978,-30189.608,-18053.842,-57404.248
RowPad,9,C,B07-,-30679.978,-34779.542,-18123.842,-56984.248,RowPad,9,C,B07+,-30679.978,-34779.542,-18193.842,-57404.248
RowPad,9,C,B07+,-30679.978,-34779.542,-18193.842,-57404.248,RowPad,9,C,T07-,-30679.978,-34779.542,-18263.842,-56984.248
RowPad,9,C,T07-,-30679.978,-34779.542,-18263.842,-56984.248,RowPad,9,C,T07+,-30679.978,-34779.542,-18333.842,-57404.248
RowPad,9,C,B08-,-28029.978,-39369.477,-18403.842,-56984.248,RowPad,9,C,B08+,-28029.978,-39369.477,-18473.842,-57404.248
RowPad,9,C,B08+,-28029.978,-39369.477,-18473.842,-57404.248,RowPad,9,C,T08-,-28029.978,-39369.477,-18543.842,-56984.248
RowPad,9,C,T08-,-28029.978,-39369.477,-18543.842,-56984.248,RowPad,9,C,T08+,-28029.978,-39369.477,-18613.842,-57404.248
RowPad,9,C,B09-,-25379.978,-43959.412,-18683.842,-56984.248,RowPad,9,C,B09+,-25379.978,-43959.412,-18753.842,-57404.248
RowPad,9,C,B09+,-25379.978,-43959.412,-18753.842,-57404.248,RowPad,9,C,T09-,-25379.978,-43959.412,-18823.842,-56984.248
RowPad,9,C,T09-,-25379.978,-43959.412,-18823.842,-56984.248,RowPad,9,C,T09+,-25379.978,-43959.412,-18893.842,-57404.248
RowPad,9,C,B10-,-22729.978,-48549.346,-18963.842,-56984.248,RowPad,9,C,B10+,-22729.978,-48549.346,-19033.842,-57404.248
RowPad,9,C,B10+,-22729.978,-48549.346,-19033.842,-57404.248,RowPad,9,C,T10-,-22729.978,-48549.346,-19103.842,-56984.248
RowPad,9,C,T10-,-22729.978,-48549.346,-19103.842,-56984.248,RowPad,9,C,T10+,-22729.978,-48549.346,-19173.842,-57404.248
RowPad,9,C,B11-,-20079.978,-53139.281,-19243.842,-56984.248,RowPad,9,C,B11+,-20079.978,-53139.281,-19313.842,-57404.248
RowPad,9,C,B11+,-20079.978,-53139.281,-19313.842,-57404.248,RowPad,9,C,T11-,-20079.978,-53139.281,-19383.842,-56984.248
RowPad,9,C,T11-,-20079.978,-53139.281,-19383.842,-56984.248,RowPad,9,C,T11+,-20079.978,-53139.281,-19453.842,-57404.248
RowPad,10,C,X00-,-54529.978,-2650.0,-21323.842,-56984.248,RowPad,10,C,X00+,-54529.978,-2650.0,-21393.842,-57404.248
RowPad,10,C,X00+,-54529.978,-2650.0,-21393.842,-57404.248,RowPad,10,C,B00-,-54529.978,-2650.0,-21463.842,-56984.248
RowPad,10,C,B00-,-54529.978,-2650.0,-21463.842,-56984.248,RowPad,10,C,B00+,-54529.978,-2650.0,-21533.842,-57404.248
RowPad,10,C,B00+,-54529.978,-2650.0,-21533.842,-57404.248,RowPad,10,C,T00-,-54529.978,-2650.0,-21603.842,-56984.248
RowPad,10,C,T00-,-54529.978,-2650.0,-21603.842,-56984.248,RowPad,10,C,T00+,-54529.978,-2650.0,-21673.842,-57404.248
RowPad,10,C,B01-,-51879.978,-7239.935,-21743.842,-56984.248,RowPad,10,C,B01+,-51879.978,-7239.935,-21813.842,-57404.248
RowPad,10,C,B01+,-51879.978,-7239.935,-21813.842,-57404.248,RowPad,10,C,T01-,-51879.978,-7239.935,-21883.842,-56984.248
RowPad,10,C,T01-,-51879.978,-7239.935,-21883.842,-56984.248,RowPad,10,C,T01+,-51879.978,-7239.935,-21953.842,-57404.248
RowPad,10,C,B02-,-49229.978,-11829.869,-22023.842,-56984.248,RowPad,10,C,B02+,-49229.978,-11829.869,-22093.842,-57404.248
RowPad,10,C,B02+,-49229.978,-11829.869,-22093.842,-57404.248,RowPad,10,C,T02-,-49229.978,-11829.869,-22163.842,-56984.248
RowPad,10,C,T02-,-49229.978,-11829.869,-22163.842,-56984.248,RowPad,10,C,T02+,-49229.978,-11829.869,-22233.842,-57404.248
RowPad,10,C,B03-,-46579.978,-16419.804,-22303.842,-56984.248,RowPad,10,C,B03+,-46579.978,-16419.804,-22373.842,-57404.248
RowPad,10,C,B03+,-46579.978,-16419.804,-22373.842,-57404.248,RowPad,10,C,T03-,-46579.978,-16419.804,-22443.842,-56984.248
RowPad,10,C,T03-,-46579.978,-16419.804,-22443.842,-56984.248,RowPad,10,C,T03+,-46579.978,-16419.804,-22513.842,-57404.248
RowPad,10,C,B04-,-43929.978,-21009.739,-22583.842,-56984.248,RowPad,10,C,B04+,-43929.978,-21009.739,-22653.842,-57404.248
RowPad,10,C,B04+,-43929.978,-21009.739,-22653.842,-57404.248,RowPad,10,C,T04-,-43929.978,-21009.739,-22723.842,-56984.248
RowPad,10,C,T04-,-43929.978,-21009.739,-22723.842,-56984.248,RowPad,10,C,T04+,-43929.978,-21009.739,-22793.842,-57404.248
RowPad,10,C,B05-,-41279.978,-25599.673,-22863.842,-56984.248,RowPad,10,C,B05+,-41279.978,-25599.673,-22933.842,-57404.248
RowPad,10,C,B05+,-41279.978,-25599.673,-22933.842,-57404.248,RowPad,10,C,T05-,-41279.978,-25599.673,-23003.842,-56984.248
RowPad,10,C,T05-,-41279.978,-25599.673,-23003.842,-56984.248,RowPad,10,C,T05+,-41279.978,-25599.673,-23073.842,-57404.248
RowPad,10,C,B06-,-38629.978,-30189.608,-23143.842,-56984.248,RowPad,10,C,B06+,-38629.978,-30189.608,-23213.842,-57404.248
RowPad,10,C,B06+,-38629.978,-30189.608,-23213.842,-57404.248,RowPad,10,C,T06-,-38629.978,-30189.608,-23283.842,-56984.248
RowPad,10,C,T06-,-38629.978,-30189.608,-23283.842,-56984.248,RowPad,10,C,T06+,-38629.978,-30189.608,-23353.842,-57404.248
RowPad,10,C,B07-,-35979.978,-34779.542,-23423.842,-56984.248,RowPad,10,C,B07+,-35979.978,-34779.542,-23493.842,-57404.248
RowPad,10,C,B07+,-35979.978,-34779.542,-23493.842,-57404.248,RowPad,10,C,T07-,-35979.978,-34779.542,-23563.842,-56984.248
RowPad,10,C,T07-,-35979.978,-34779.542,-23563.842,-56984.248,RowPad,10,C,T07+,-35979.978,-34779.542,-23633.842,-57404.248
RowPad,10,C,B08-,-33329.978,-39369.477,-23703.842,-56984.248,RowPad,10,C,B08+,-33329.978,-39369.477,-23773.842,-57404.248
RowPad,10,C,B08+,-33329.978,-39369.477,-23773.842,-57404.248,RowPad,10,C,T08-,-33329.978,-39369.477,-23843.842,-56984.248
RowPad,10,C,T08-,-33329.978,-39369.477,-23843.842,-56984.248,RowPad,10,C,T08+,-33329.978,-39369.477,-23913.842,-57404.248
RowPad,10,C,B09-,-30679.978,-43959.412,-23983.842,-56984.248,RowPad,10,C,B09+,-30679.978,-43959.412,-24053.842,-57404.248
RowPad,10,C,B09+,-30679.978,-43959.412,-24053.842,-57404.248,RowPad,10,C,T09-,-30679.978,-43959.412,-24123.842,-56984.248
RowPad,10,C,T09-,-30679.978,-43959.412,-24123.842,-56984.248,RowPad,10,C,T09+,-30679.978,-43959.412,-24193.842,-57404.248
RowPad,10,C,B10-,-28029.978,-48549.346,-24263.842,-56984.248,RowPad,10,C,B10+,-28029.978,-48549.346,-24333.842,-57404.248
RowPad,10,C,B10+,-28029.978,-48549.346,-24333.842,-57404.248,RowPad,10,C,T10-,-28029.978,-48549.346,-24403.842,-56984.248
RowPad,10,C,T10-,-28029.978,-48549.346,-24403.842,-56984.248,RowPad,10,C,T10+,-28029.978,-48549.346,-24473.842,-57404.248
RowPad,10,C,B11-,-25379.978,-53139.281,-24543.842,-56984.248,RowPad,10,C,B11+,-25379.978,-53139.281,-24613.842,-57404.248
RowPad,10,C,B11+,-25379.978,-53139.281,-24613.842,-57404.248,RowPad,10,C,T11-,-25379.978,-53139.281,-24683.842,-56984.248
RowPad,10,C,T11-,-25379.978,-53139.281,-24683.842,-56984.248,RowPad,10,C,T11+,-25379.978,-53139.281,-24753.842,-57404.248
RowPad,11,C,X00-,-59829.978,-2650.0,-26623.842,-56984.248,RowPad,11,C,X00+,-59829.978,-2650.0,-26693.842,-57404.248
RowPad,11,C,X00+,-59829.978,-2650.0,-26693.842,-57404.248,RowPad,11,C,B00-,-59829.978,-2650.0,-26763.842,-56984.248
RowPad,11,C,B00-,-59829.978,-2650.0,-26763.842,-56984.248,RowPad,11,C,B00+,-59829.978,-2650.0,-26833.842,-57404.248
RowPad,11,C,B00+,-59829.978,-2650.0,-26833.842,-57404.248,RowPad,11,C,T00-,-59829.978,-2650.0,-26903.842,-56984.248
RowPad,11,C,T00-,-59829.978,-2650.0,-26903.842,-56984.248,RowPad,11,C,T00+,-59829.978,-2650.0,-26973.842,-57404.248
RowPad,11,C,B01-,-57179.978,-7239.935,-27043.842,-56984.248,RowPad,11,C,B01+,-57179.978,-7239.935,-27113.842,-57404.248
RowPad,11,C,B01+,-57179.978,-7239.935,-27113.842,-57404.248,RowPad,11,C,T01-,-57179.978,-7239.935,-27183.842,-56984.248
RowPad,11,C,T01-,-57179.978,-7239.935,-27183.842,-56984.248,RowPad,11,C,T01+,-57179.978,-7239.935,-27253.842,-57404.248
RowPad,11,C,B02-,-54529.978,-11829.869,-27323.842,-56984.248,RowPad,11,C,B02+,-54529.978,-11829.869,-27393.842,-57404.248
RowPad,11,C,B02+,-54529.978,-11829.869,-27393.842,-57404.248,RowPad,11,C,T02-,-54529.978,-11829.869,-27463.842,-56984.248
RowPad,11,C,T02-,-54529.978,-11829.869,-27463.842,-56984.248,RowPad,11,C,T02+,-54529.978,-11829.869,-27533.842,-57404.248
RowPad,11,C,B03-,-51879.978,-16419.804,-27603.842,-56984.248,RowPad,11,C,B03+,-51879.978,-16419.804,-27673.842,-57404.248
RowPad,11,C,B03+,-51879.978,-16419.804,-27673.842,-57404.248,RowPad,11,C,T03-,-51879.978,-16419.804,-27743.842,-56984.248
RowPad,11,C,T03-,-51879.978,-16419.804,-27743.842,-56984.248,RowPad,11,C,T03+,-51879.978,-16419.804,-27813.842,-57404.248
RowPad,11,C,B04-,-49229.978,-21009.739,-27883.842,-56984.248,RowPad,11,C,B04+,-49229.978,-21009.739,-27953.842,-57404.248
RowPad,11,C,B04+,-49229.978,-21009.739,-27953.842,-57404.248,RowPad,11,C,T04-,-49229.978,-21009.739,-28023.842,-56984.248
RowPad,11,C,T04-,-49229.978,-21009.739,-28023.842,-56984.248,RowPad,11,C,T04+,-49229.978,-21009.739,-28093.842,-57404.248
RowPad,11,C,B05-,-46579.978,-25599.673,-28163.842,-56984.248,RowPad,11,C,B05+,-46579.978,-25599.673,-28233.842,-57404.248
RowPad,11,C,B05+,-46579.978,-25599.673,-28233.842,-57404.248,RowPad,11,C,T05-,-46579.978,-25599.673,-28303.842,-56984.248
RowPad,11,C,T05-,-46579.978,-25599.673,-28303.842,-56984.248,RowPad,11,C,T05+,-46579.978,-25599.673,-28373.842,-57404.248
RowPad,11,C,B06-,-43929.978,-30189.608,-28443.842,-56984.248,RowPad,11,C,B06+,-43929.978,-30189.608,-28513.842,-57404.248
RowPad,11,C,B06+,-43929.978,-30189.608,-28513.842,-57404.248,RowPad,11,C,T06-,-43929.978,-30189.608,-28583.842,-56984.248
RowPad,11,C,T06-,-43929.978,-30189.608,-28583.842,-56984.248,RowPad,11,C,T06+,-43929.978,-30189.608,-28653.842,-57404.248
RowPad,11,C,B07-,-41279.978,-34779.542,-28723.842,-56984.248,RowPad,11,C,B07+,-41279.978,-34779.542,-28793.842,-57404.248
RowPad,11,C,B07+,-41279.978,-34779.542,-28793.842,-57404.248,RowPad,11,C,T07-,-41279.978,-34779.542,-28863.842,-56984.248
RowPad,11,C,T07-,-41279.978,-34779.542,-28863.842,-56984.248,RowPad,11,C,T07+,-41279.978,-34779.542,-28933.842,-57404.248
RowPad,11,C,B08-,-38629.978,-39369.477,-29003.842,-56984.248,RowPad,11,C,B08+,-38629.978,-39369.477,-29073.842,-57404.248
RowPad,11,C,B08+,-38629.978,-39369.477,-29073.842,-57404.248,RowPad,11,C,T08-,-38629.978,-39369.477,-29143.842,-56984.248
